ID	X	Y	slope
2387	72.3125	39.6875	0.012680
2388	72.4375	39.6875	0.006962
2389	67.9375	39.5625	0.018752
2390	68.0625	39.5625	0.022142
2391	68.1875	39.5625	0.029287
2392	68.3125	39.5625	0.019815
2393	68.4375	39.5625	0.007194
2394	68.5625	39.5625	0.014944
2395	68.6875	39.5625	0.023081
2396	68.8125	39.5625	0.008661
2397	68.9375	39.5625	0.003583
2398	69.0625	39.5625	0.005891
2399	69.1875	39.5625	0.008719
2400	69.3125	39.5625	0.010209
2401	69.4375	39.5625	0.009627
2402	69.5625	39.5625	0.012669
2403	69.6875	39.5625	0.007225
2404	69.8125	39.5625	0.006330
2405	69.9375	39.5625	0.014326
2406	70.0625	39.5625	0.019332
2407	70.1875	39.5625	0.024070
2408	70.3125	39.5625	0.030697
2409	70.4375	39.5625	0.031694
2410	70.5625	39.5625	0.035796
2411	70.6875	39.5625	0.032881
2412	70.8125	39.5625	0.017715
2413	70.9375	39.5625	0.009067
2414	71.0625	39.5625	0.013692
2415	71.1875	39.5625	0.029502
2416	71.3125	39.5625	0.043833
2417	71.4375	39.5625	0.048037
2418	71.5625	39.5625	0.046519
2419	68.8125	39.4375	0.010488
2420	68.9375	39.4375	0.011282
2421	69.0625	39.4375	0.016036
2422	69.1875	39.4375	0.018471
2423	70.6875	39.4375	0.039505
2424	70.8125	39.4375	0.053146
2425	70.9375	39.4375	0.057262
2426	71.0625	39.4375	0.048248
